Genome_ID,Best_Hit_ARO,Contig,Start,Stop
72407.2381,rsmA,72407.2381_61,63972,64157
72407.2381,Shigella flexneri acrA,72407.2381_142,162222,163415
72407.2381,acrB,72407.2381_143,163438,166584
72407.2381,vanG,72407.2381_271,293200,294297
72407.2381,FosA6,72407.2381_12,14047,14466
72407.2381,LptD,72407.2381_149,154982,157330
72407.2381,leuO,72407.2381_179,195861,196811
72407.2381,CRP,72407.2381_20,15152,15784
72407.2381,ArnT,72407.2381_119,126022,127677
72407.2381,PmrF,72407.2381_122,130558,131541
72407.2381,eptB,72407.2381_179,206200,207873
72407.2381,SHV-11,72407.2381_30,27947,28807
72407.2381,marA,72407.2381_50,48910,49284
72407.2381,acrD,72407.2381_171,191311,194424
72407.2381,Klebsiella pneumoniae OmpK37,72407.2381_40,40189,41343
72407.2381,Klebsiella pneumoniae KpnE,72407.2381_207,215271,215633
72407.2381,Klebsiella pneumoniae KpnF,72407.2381_208,215620,215949
72407.2381,OmpA,72407.2381_135,136056,137126
72407.2381,msbA,72407.2381_176,186497,188245
72407.2381,MdtQ,72407.2381_74,76430,77869
72407.2381,mdtC,72407.2381_121,130057,133134
72407.2381,mdtB,72407.2381_122,133135,136257
72407.2381,Escherichia coli mdfA,72407.2381_87,98436,99668
72407.2381,adeF,72407.2381_137,138141,141251
72407.2381,CTX-M-15,72407.2381_39,34744,35619
72407.2381,TEM-1,72407.2381_41,36401,37261
72407.2381,tet(A),72407.2381_46,44524,45723
72407.2381,AAC(6')-Ib9,72407.2381_2,1538,2167
72407.2381,IMP-1,72407.2381_3,2244,2984
72407.2381,qacEdelta1,72407.2381_4,3216,3563
72407.2381,sul1,72407.2381_5,3557,4396
72407.2381,Mrx,72407.2381_9,7372,8610
72407.2381,mphA,72407.2381_10,8607,9512
72407.2381,sul2,72407.2381_3,1863,2678
72407.2381,APH(6)-Id,72407.2381_5,3542,4378
72407.2381,catII from Escherichia coli K-12,72407.2381_1,92,733
72407.2381,AAC(3)-IId,72407.2381_1,170,1030
72407.2381,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2381_51,49305,49739
72407.2381,baeR,72407.2381_118,126446,127168
72407.2743,mdtB,72407.2743_115,128904,132026
72407.2743,mdtC,72407.2743_116,132027,135104
72407.2743,MdtQ,72407.2743_163,187413,188852
72407.2743,acrD,72407.2743_382,435816,438929
72407.2743,CrcB,72407.2743_78,84895,85308
72407.2743,rsmA,72407.2743_357,376638,376823
72407.2743,Klebsiella pneumoniae KpnH,72407.2743_365,384683,386221
72407.2743,Klebsiella pneumoniae KpnG,72407.2743_366,386237,387409
72407.2743,emrR,72407.2743_367,387535,388065
72407.2743,oqxB,72407.2743_413,432337,435489
72407.2743,oqxA,72407.2743_414,435513,436688
72407.2743,Escherichia coli mdfA,72407.2743_288,318777,320009
72407.2743,msbA,72407.2743_357,399375,401123
72407.2743,OmpA,72407.2743_397,450494,451564
72407.2743,Klebsiella pneumoniae OmpK37,72407.2743_36,35315,36439
72407.2743,Klebsiella pneumoniae KpnE,72407.2743_159,173288,173650
72407.2743,Klebsiella pneumoniae KpnF,72407.2743_160,173637,173966
72407.2743,SHV-33,72407.2743_202,214014,214874
72407.2743,marA,72407.2743_222,234977,235351
72407.2743,adeF,72407.2743_280,280932,284042
72407.2743,eptB,72407.2743_142,149174,150847
72407.2743,PmrF,72407.2743_199,225814,226797
72407.2743,ArnT,72407.2743_202,229678,231333
72407.2743,Shigella flexneri acrA,72407.2743_84,93757,94950
72407.2743,acrB,72407.2743_85,94973,98119
72407.2743,vanG,72407.2743_206,218643,219740
72407.2743,FosA6,72407.2743_14,15355,15774
72407.2743,LptD,72407.2743_153,156167,158515
72407.2743,leuO,72407.2743_183,197046,197996
72407.2743,CRP,72407.2743_20,15278,15910
72407.2743,mphA,72407.2743_1,70,975
72407.2743,Mrx,72407.2743_2,972,2210
72407.2743,sul1,72407.2743_7,5186,6025
72407.2743,QnrB2,72407.2743_9,6516,7160
72407.2743,sul1,72407.2743_13,10907,11746
72407.2743,qacEdelta1,72407.2743_14,11740,12087
72407.2743,aadA16,72407.2743_15,12204,13049
72407.2743,dfrA27,72407.2743_16,13230,13703
72407.2743,arr-3,72407.2743_17,13836,14288
72407.2743,AAC(6')-Ib10,72407.2743_18,14385,14984
72407.2743,tet(A),72407.2743_4,1344,2543
72407.2743,floR,72407.2743_7,3143,4357
72407.2743,TEM-1,72407.2743_11,9213,10073
72407.2743,CTX-M-3,72407.2743_13,10855,11730
72407.2743,QnrS1,72407.2743_1,268,924
72407.2743,baeR,72407.2743_119,137993,138715
72407.2743,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2743_223,235372,235806
72407.2823,emrR,72407.2823_30,30166,30696
72407.2823,Klebsiella pneumoniae KpnG,72407.2823_31,30822,31994
72407.2823,Klebsiella pneumoniae KpnH,72407.2823_32,32010,33548
72407.2823,rsmA,72407.2823_40,41408,41593
72407.2823,Klebsiella pneumoniae OmpK37,72407.2823_168,178939,180093
72407.2823,Klebsiella pneumoniae KpnE,72407.2823_289,316218,316580
72407.2823,Klebsiella pneumoniae KpnF,72407.2823_290,316567,316896
72407.2823,marA,72407.2823_274,270190,270564
72407.2823,SHV-11,72407.2823_294,290667,291527
72407.2823,Shigella flexneri acrA,72407.2823_69,76309,77502
72407.2823,acrB,72407.2823_70,77525,80671
72407.2823,vanG,72407.2823_191,201162,202259
72407.2823,mdtB,72407.2823_73,86249,89371
72407.2823,mdtC,72407.2823_74,89372,92449
72407.2823,MdtQ,72407.2823_121,144753,146192
72407.2823,fosA5,72407.2823_12,13919,14338
72407.2823,LptD,72407.2823_161,167591,169939
72407.2823,leuO,72407.2823_191,208464,209414
72407.2823,Escherichia coli mdfA,72407.2823_19,16852,18084
72407.2823,eptB,72407.2823_86,88150,89823
72407.2823,PmrF,72407.2823_142,164314,165297
72407.2823,ArnT,72407.2823_145,168178,169833
72407.2823,acrD,72407.2823_109,120719,123832
72407.2823,OmpA,72407.2823_64,74628,75698
72407.2823,msbA,72407.2823_104,125059,126807
72407.2823,CRP,72407.2823_20,15152,15784
72407.2823,oqxB,72407.2823_17,14101,17253
72407.2823,oqxA,72407.2823_18,17277,18452
72407.2823,tet(A),72407.2823_6,6591,7790
72407.2823,sul1,72407.2823_34,28178,29017
72407.2823,qacEdelta1,72407.2823_35,29011,29358
72407.2823,aadA2,72407.2823_36,29522,30301
72407.2823,CTX-M-2,72407.2823_8,6039,6914
72407.2823,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2823_273,269735,270169
72407.2823,baeR,72407.2823_77,95338,96060
574.113,SHV-1,574.113_33,27829,28689
574.113,marA,574.113_53,48792,49166
574.113,CrcB,574.113_78,84895,85308
574.113,rsmA,574.113_359,378397,378582
574.113,Klebsiella pneumoniae KpnH,574.113_367,386441,387979
574.113,Klebsiella pneumoniae KpnG,574.113_368,387995,389167
574.113,emrR,574.113_369,389293,389823
574.113,oqxB,574.113_415,434094,437246
574.113,oqxA,574.113_416,437270,438445
574.113,acrD,574.113_107,120849,123962
574.113,MdtQ,574.113_325,372404,373843
574.113,mdtC,574.113_374,430606,433683
574.113,mdtB,574.113_375,433684,436806
574.113,CRP,574.113_20,15134,15766
574.113,ArnT,574.113_118,124716,126371
574.113,PmrF,574.113_121,129252,130235
574.113,eptB,574.113_178,205368,207041
574.113,FosA6,574.113_13,13890,14309
574.113,LptD,574.113_153,159634,161982
574.113,leuO,574.113_183,200518,201468
574.113,adeF,574.113_271,271009,274119
574.113,Shigella flexneri acrA,574.113_103,85292,86485
574.113,acrB,574.113_104,86508,89654
574.113,vanG,574.113_226,210161,211258
574.113,Escherichia coli mdfA,574.113_80,88859,90091
574.113,Klebsiella pneumoniae OmpK37,574.113_88,92137,93291
574.113,OmpA,574.113_9,8931,10001
574.113,msbA,574.113_49,59374,61122
574.113,Klebsiella pneumoniae KpnE,574.113_23,27353,27715
574.113,Klebsiella pneumoniae KpnF,574.113_24,27702,28031
574.113,floR,574.113_3,3738,4952
574.113,mphA,574.113_1,70,975
574.113,Mrx,574.113_2,972,2210
574.113,QnrB2,574.113_2,293,937
574.113,CTX-M-3,574.113_2,759,1634
574.113,AAC(6')-Ib10,574.113_1,107,706
574.113,arr-3,574.113_2,803,1255
574.113,dfrA27,574.113_3,1388,1861
574.113,aadA16,574.113_4,2042,2887
574.113,sul2,574.113_1,3,830
574.113,APH(3'')-Ib,574.113_2,891,1694
574.113,APH(6)-Id,574.113_3,1694,2530
574.113,tet(A),574.113_3,981,2225
574.113,dfrA12,574.113_1,2,502
574.113,aadA2,574.113_2,922,1701
574.113,QnrS1,574.113_1,250,906
574.113,TEM-1,574.113_1,24,884
574.113,AAC(3)-IId,574.113_2,306,1166
574.113,sul1,574.113_1,25,864
574.113,APH(3')-Ia,574.113_1,138,953
574.113,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,574.113_54,49187,49621
574.113,baeR,574.113_371,426995,427717
573.65924,SHV-1,573.65924_14,12660,13520
573.65924,marA,573.65924_35,33622,33996
573.65924,OmpA,573.65924_89,86907,87977
573.65924,msbA,573.65924_130,137350,139098
573.65924,Shigella flexneri acrA,573.65924_21,22209,23402
573.65924,acrB,573.65924_22,23425,26571
573.65924,acrD,573.65924_69,72857,75970
573.65924,LptD,573.65924_30,38162,40510
573.65924,MdtQ,573.65924_10,10780,12219
573.65924,mdtC,573.65924_57,65110,68187
573.65924,mdtB,573.65924_58,68188,71310
573.65924,eptB,573.65924_18,18408,20081
573.65924,Escherichia coli mdfA,573.65924_55,61174,62406
573.65924,leuO,573.65924_49,56319,57269
573.65924,CRP,573.65924_12,9776,10408
573.65924,emrR,573.65924_24,21293,21823
573.65924,Klebsiella pneumoniae KpnG,573.65924_25,21949,23121
573.65924,Klebsiella pneumoniae KpnH,573.65924_26,23137,24675
573.65924,rsmA,573.65924_34,32528,32713
573.65924,vanG,573.65924_15,11210,12307
573.65924,FosA6,573.65924_7,6393,6812
573.65924,oqxA,573.65924_17,12469,13644
573.65924,oqxB,573.65924_18,13668,16820
573.65924,TEM-1,573.65924_2,917,1777
573.65924,ArnT,573.65924_22,21302,22957
573.65924,PmrF,573.65924_25,25838,26821
573.65924,Klebsiella pneumoniae KpnF,573.65924_13,11646,11975
573.65924,Klebsiella pneumoniae KpnE,573.65924_14,11962,12324
573.65924,tet(A),573.65924_4,6148,7347
573.65924,APH(6)-Id,573.65924_1,9,845
573.65924,sul2,573.65924_3,1709,2524
573.65924,CTX-M-15,573.65924_2,395,1270
573.65924,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.65924_36,34017,34451
573.65924,baeR,573.65924_54,61499,62221
72407.2846,rsmA,72407.2846_323,344748,344933
72407.2846,Klebsiella pneumoniae KpnH,72407.2846_331,352791,354329
72407.2846,Klebsiella pneumoniae KpnG,72407.2846_332,354345,355517
72407.2846,emrR,72407.2846_333,355643,356173
72407.2846,oqxB,72407.2846_378,400445,403597
72407.2846,oqxA,72407.2846_379,403621,404796
72407.2846,vanG,72407.2846_40,39098,40195
72407.2846,acrB,72407.2846_161,160720,163866
72407.2846,Shigella flexneri acrA,72407.2846_162,163889,165082
72407.2846,leuO,72407.2846_135,152386,153336
72407.2846,LptD,72407.2846_165,191867,194215
72407.2846,acrD,72407.2846_110,122662,125775
72407.2846,marA,72407.2846_123,120562,120936
72407.2846,SHV-1,72407.2846_143,141039,141899
72407.2846,FosA6,72407.2846_132,135648,136067
72407.2846,Klebsiella pneumoniae OmpK37,72407.2846_17,15171,16325
72407.2846,OmpA,72407.2846_58,57829,58899
72407.2846,msbA,72407.2846_99,108271,110019
72407.2846,MdtQ,72407.2846_44,48421,49860
72407.2846,CRP,72407.2846_20,15152,15784
72407.2846,PmrF,72407.2846_57,72583,73566
72407.2846,ArnT,72407.2846_60,76447,78102
72407.2846,Escherichia coli mdfA,72407.2846_55,61079,62311
72407.2846,mdtC,72407.2846_4,3772,6849
72407.2846,mdtB,72407.2846_5,6850,9972
72407.2846,Klebsiella pneumoniae KpnF,72407.2846_13,11646,11975
72407.2846,Klebsiella pneumoniae KpnE,72407.2846_14,11962,12324
72407.2846,eptB,72407.2846_2,1875,3548
72407.2846,mphA,72407.2846_1,70,975
72407.2846,Mrx,72407.2846_2,972,2210
72407.2846,sul1,72407.2846_7,5186,6025
72407.2846,QnrB2,72407.2846_9,6516,7160
72407.2846,sul1,72407.2846_13,10907,11746
72407.2846,qacEdelta1,72407.2846_14,11740,12087
72407.2846,aadA16,72407.2846_15,12204,13049
72407.2846,dfrA27,72407.2846_16,13230,13703
72407.2846,arr-3,72407.2846_17,13836,14288
72407.2846,AAC(6')-Ib10,72407.2846_18,14385,14984
72407.2846,CTX-M-3,72407.2846_1,530,1405
72407.2846,TEM-1,72407.2846_3,2187,3047
72407.2846,tet(A),72407.2846_4,1344,2543
72407.2846,floR,72407.2846_7,3143,4357
72407.2846,sul2,72407.2846_3,1863,2678
72407.2846,APH(6)-Id,72407.2846_5,3542,4378
72407.2846,tet(D),72407.2846_2,701,1885
72407.2846,QnrS1,72407.2846_2,748,1404
72407.2846,AAC(3)-IId,72407.2846_2,306,1166
72407.2846,APH(3')-Ia,72407.2846_1,88,903
72407.2846,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2846_122,120107,120541
72407.2846,baeR,72407.2846_1,161,883
72407.2216,marA,72407.2216_369,362038,362412
72407.2216,SHV-11,72407.2216_389,382515,383375
72407.2216,Escherichia coli mdfA,72407.2216_101,96180,97412
72407.2216,FosA6,72407.2216_12,13916,14335
72407.2216,LptD,72407.2216_149,154674,157022
72407.2216,leuO,72407.2216_179,195553,196503
72407.2216,adeF,72407.2216_313,316839,319949
72407.2216,vanG,72407.2216_39,38681,39778
72407.2216,acrB,72407.2216_160,160290,163436
72407.2216,Shigella flexneri acrA,72407.2216_161,163459,164652
72407.2216,acrD,72407.2216_138,136009,139122
72407.2216,eptB,72407.2216_162,167113,168786
72407.2216,rsmA,72407.2216_103,106443,106628
72407.2216,Klebsiella pneumoniae KpnH,72407.2216_111,114487,116025
72407.2216,Klebsiella pneumoniae KpnG,72407.2216_112,116041,117213
72407.2216,emrR,72407.2216_113,117339,117869
72407.2216,oqxB,72407.2216_159,162142,165294
72407.2216,oqxA,72407.2216_160,165318,166493
72407.2216,CRP,72407.2216_20,15134,15766
72407.2216,ArnT,72407.2216_118,125091,126746
72407.2216,PmrF,72407.2216_121,129627,130610
72407.2216,mdtB,72407.2216_20,26193,29315
72407.2216,mdtC,72407.2216_21,29316,32393
72407.2216,MdtQ,72407.2216_68,84574,86013
72407.2216,Klebsiella pneumoniae OmpK37,72407.2216_106,117539,118693
72407.2216,OmpA,72407.2216_9,9033,10103
72407.2216,msbA,72407.2216_49,59475,61223
72407.2216,Klebsiella pneumoniae KpnF,72407.2216_13,11645,11974
72407.2216,Klebsiella pneumoniae KpnE,72407.2216_14,11961,12323
72407.2216,CTX-M-3,72407.2216_2,391,1266
72407.2216,AAC(6')-Ib9,72407.2216_1,1,576
72407.2216,aadA,72407.2216_2,658,1437
72407.2216,qacEdelta1,72407.2216_3,1601,1948
72407.2216,APH(3')-Ia,72407.2216_2,240,1055
72407.2216,dfrA8,72407.2216_2,400,909
72407.2216,dfrA14,72407.2216_2,446,934
72407.2216,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2216_368,361583,362017
72407.2216,baeR,72407.2216_24,35282,36004
573.65932,acrD,573.65932_108,120833,123946
573.65932,MdtQ,573.65932_326,372237,373676
573.65932,mdtC,573.65932_373,425862,428939
573.65932,mdtB,573.65932_374,428940,432062
573.65932,SHV-27,573.65932_2,504,1364
573.65932,marA,573.65932_22,21468,21842
573.65932,ArnT,573.65932_19,16901,18556
573.65932,PmrF,573.65932_22,21437,22420
573.65932,eptB,573.65932_78,97103,98776
573.65932,Shigella flexneri acrA,573.65932_38,41218,42411
573.65932,acrB,573.65932_39,42434,45580
573.65932,vanG,573.65932_160,166086,167183
573.65932,oqxA,573.65932_33,30630,31805
573.65932,oqxB,573.65932_34,31829,34981
573.65932,emrR,573.65932_79,79251,79781
573.65932,Klebsiella pneumoniae KpnG,573.65932_80,79907,81079
573.65932,Klebsiella pneumoniae KpnH,573.65932_81,81095,82633
573.65932,rsmA,573.65932_89,90492,90677
573.65932,Escherichia coli mdfA,573.65932_19,16805,18037
573.65932,OmpA,573.65932_87,87044,88114
573.65932,msbA,573.65932_127,137486,139234
573.65932,LptD,573.65932_19,20558,22906
573.65932,leuO,573.65932_49,61437,62387
573.65932,Klebsiella pneumoniae OmpK37,573.65932_93,97697,98851
573.65932,CRP,573.65932_43,45429,46061
573.65932,fosA5,573.65932_37,34196,34615
573.65932,tet(A),573.65932_28,18417,19616
573.65932,dfrA1,573.65932_31,20849,21322
573.65932,Klebsiella pneumoniae KpnF,573.65932_12,11646,11975
573.65932,Klebsiella pneumoniae KpnE,573.65932_13,11962,12324
573.65932,LAP-2,573.65932_2,1437,2294
573.65932,QnrS1,573.65932_5,3891,4547
573.65932,AAC(3)-IId,573.65932_1,36,896
573.65932,qacEdelta1,573.65932_1,462,809
573.65932,sul1,573.65932_2,803,1642
573.65932,baeR,573.65932_370,422251,422973
573.65932,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.65932_23,21863,22297
573.66252,rsmA,573.66252_348,364814,364999
573.66252,Klebsiella pneumoniae KpnH,573.66252_356,372859,374397
573.66252,Klebsiella pneumoniae KpnG,573.66252_357,374413,375585
573.66252,emrR,573.66252_358,375711,376241
573.66252,oqxB,573.66252_404,420513,423665
573.66252,oqxA,573.66252_405,423689,424864
573.66252,Shigella flexneri acrA,573.66252_186,210042,211235
573.66252,acrB,573.66252_187,211258,214404
573.66252,vanG,573.66252_308,334909,336006
573.66252,FosA6,573.66252_25,22732,23151
573.66252,LptD,573.66252_180,183944,186292
573.66252,leuO,573.66252_210,224823,225773
573.66252,marA,573.66252_106,102018,102392
573.66252,SHV-28,573.66252_126,122495,123355
573.66252,Klebsiella pneumoniae KpnF,573.66252_170,163386,163715
573.66252,Klebsiella pneumoniae KpnE,573.66252_171,163702,164064
573.66252,Klebsiella pneumoniae OmpK37,573.66252_284,290765,291919
573.66252,adeF,573.66252_2,1161,4271
573.66252,MdtQ,573.66252_153,176696,178135
573.66252,mdtC,573.66252_200,230441,233518
573.66252,mdtB,573.66252_201,233519,236641
573.66252,CRP,573.66252_20,15152,15784
573.66252,ArnT,573.66252_119,125769,127424
573.66252,PmrF,573.66252_122,130305,131288
573.66252,eptB,573.66252_178,206121,207794
573.66252,OmpA,573.66252_9,9047,10117
573.66252,msbA,573.66252_49,59489,61237
573.66252,Escherichia coli mdfA,573.66252_118,140623,141855
573.66252,acrD,573.66252_115,127438,130551
573.66252,QnrB1,573.66252_2,821,1465
573.66252,sul1,573.66252_11,5903,6742
573.66252,qacEdelta1,573.66252_12,6736,7083
573.66252,QepA2,573.66252_1,257,1792
573.66252,rmtB,573.66252_6,5246,6001
573.66252,tet(D),573.66252_2,701,1885
573.66252,sul2,573.66252_2,423,1238
573.66252,APH(3'')-Ib,573.66252_3,1299,2102
573.66252,APH(6)-Id,573.66252_4,2102,2938
573.66252,CTX-M-15,573.66252_2,393,1268
573.66252,AAC(3)-IIc,573.66252_1,1,639
573.66252,AAC(3)-IIc,573.66252_4,1697,2335
573.66252,OXA-48,573.66252_3,1410,2207
573.66252,dfrA27,573.66252_2,701,1174
573.66252,arr-3,573.66252_3,1307,1792
573.66252,TEM-1,573.66252_2,474,1334
573.66252,OXA-1,573.66252_1,69,899
573.66252,AAC(6')-Ib10,573.66252_1,63,707
573.66252,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66252_105,101563,101997
573.66252,baeR,573.66252_197,226830,227552
72407.2569,OmpA,72407.2569_10,10485,11555
72407.2569,msbA,72407.2569_50,60926,62674
72407.2569,Escherichia coli mdfA,72407.2569_119,142040,143272
72407.2569,mdtB,72407.2569_80,90953,94075
72407.2569,mdtC,72407.2569_81,94076,97153
72407.2569,MdtQ,72407.2569_128,149462,150901
72407.2569,FosA6,72407.2569_14,15355,15774
72407.2569,LptD,72407.2569_152,156168,158516
72407.2569,leuO,72407.2569_182,197047,197997
72407.2569,adeF,72407.2569_2,1160,4270
72407.2569,vanG,72407.2569_42,39733,40830
72407.2569,acrB,72407.2569_163,161355,164501
72407.2569,Shigella flexneri acrA,72407.2569_164,164524,165717
72407.2569,ArnT,72407.2569_19,16902,18557
72407.2569,PmrF,72407.2569_22,21438,22421
72407.2569,eptB,72407.2569_79,97388,99061
72407.2569,marA,72407.2569_195,190728,191102
72407.2569,SHV-33,72407.2569_215,211205,212065
72407.2569,Klebsiella pneumoniae OmpK37,72407.2569_35,35315,36439
72407.2569,Klebsiella pneumoniae KpnE,72407.2569_158,173284,173646
72407.2569,Klebsiella pneumoniae KpnF,72407.2569_159,173633,173962
72407.2569,emrR,72407.2569_44,43648,44178
72407.2569,Klebsiella pneumoniae KpnG,72407.2569_45,44304,45476
72407.2569,Klebsiella pneumoniae KpnH,72407.2569_46,45492,47030
72407.2569,rsmA,72407.2569_54,54890,55075
72407.2569,acrD,72407.2569_7,9876,12989
72407.2569,CRP,72407.2569_80,90021,90653
72407.2569,CrcB,72407.2569_78,84895,85308
72407.2569,tet(A),72407.2569_28,18409,19608
72407.2569,dfrA1,72407.2569_31,20841,21314
72407.2569,qacEdelta1,72407.2569_32,22018,22365
72407.2569,sul1,72407.2569_33,22359,23198
72407.2569,LAP-2,72407.2569_2,1437,2294
72407.2569,QnrS1,72407.2569_5,3891,4547
72407.2569,TEM-1,72407.2569_2,565,1425
72407.2569,APH(6)-Id,72407.2569_3,1690,2526
72407.2569,APH(3'')-Ib,72407.2569_4,2526,3329
72407.2569,sul2,72407.2569_5,3390,4205
72407.2569,AAC(3)-IId,72407.2569_4,2630,3490
72407.2569,tet(D),72407.2569_2,512,1696
72407.2569,catII from Escherichia coli K-12,72407.2569_2,666,1307
72407.2569,CTX-M-14,72407.2569_1,43,918
72407.2569,baeR,72407.2569_84,100042,100764
72407.2569,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2569_194,190273,190707
574.119,mdtB,574.119_26,31425,34547
574.119,mdtC,574.119_27,34548,37625
574.119,MdtQ,574.119_74,89934,91373
574.119,acrD,574.119_293,338337,341450
574.119,Escherichia coli mdfA,574.119_288,318775,320007
574.119,msbA,574.119_357,398983,400731
574.119,OmpA,574.119_397,450102,451172
574.119,Klebsiella pneumoniae OmpK37,574.119_36,35315,36439
574.119,Klebsiella pneumoniae KpnE,574.119_160,173288,173650
574.119,Klebsiella pneumoniae KpnF,574.119_161,173637,173966
574.119,SHV-33,574.119_202,214014,214874
574.119,marA,574.119_222,234977,235351
574.119,CrcB,574.119_16,15464,15877
574.119,rsmA,574.119_292,307295,307480
574.119,Klebsiella pneumoniae KpnH,574.119_300,315340,316878
574.119,Klebsiella pneumoniae KpnG,574.119_301,316894,318066
574.119,emrR,574.119_302,318192,318722
574.119,adeF,574.119_348,362993,365329
574.119,oqxA,574.119_350,366169,367344
574.119,eptB,574.119_165,172292,173965
574.119,PmrF,574.119_222,248443,249426
574.119,ArnT,574.119_225,252307,253962
574.119,CRP,574.119_326,363952,364584
574.119,FosA6,574.119_14,15355,15774
574.119,LptD,574.119_152,156168,158516
574.119,leuO,574.119_182,197047,197997
574.119,adeF,574.119_184,187052,190162
574.119,Shigella flexneri acrA,574.119_84,93965,95158
574.119,acrB,574.119_85,95181,98327
574.119,sul2,574.119_85,71249,72064
574.119,floR,574.119_89,74567,75781
574.119,vanG,574.119_32,31538,32635
574.119,DHA-1,574.119_3,1307,2446
574.119,QnrB4,574.119_10,6568,7215
574.119,tet(D),574.119_3,1642,2826
574.119,AAC(6')-Ib10,574.119_3,2571,3185
574.119,aadA5,574.119_2,277,1065
574.119,dfrA17,574.119_3,1196,1711
574.119,sul1,574.119_2,271,1110
574.119,baeR,574.119_30,40514,41236
574.119,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,574.119_223,235372,235806
72407.2394,Escherichia coli mdfA,72407.2394_393,438374,439606
72407.2394,marA,72407.2394_445,438758,439132
72407.2394,SHV-187,72407.2394_465,459228,460094
72407.2394,acrD,72407.2394_111,122656,125769
72407.2394,MdtQ,72407.2394_330,372707,374146
72407.2394,mdtC,72407.2394_377,426454,429531
72407.2394,mdtB,72407.2394_378,429532,432654
72407.2394,rsmA,72407.2394_311,327669,327854
72407.2394,Klebsiella pneumoniae KpnH,72407.2394_319,335713,337251
72407.2394,Klebsiella pneumoniae KpnG,72407.2394_320,337267,338439
72407.2394,emrR,72407.2394_321,338565,339095
72407.2394,oqxB,72407.2394_366,383284,386436
72407.2394,oqxA,72407.2394_367,386460,387635
72407.2394,Klebsiella pneumoniae OmpK37,72407.2394_95,107076,108200
72407.2394,vanG,72407.2394_107,107986,109083
72407.2394,acrB,72407.2394_235,235485,238631
72407.2394,Shigella flexneri acrA,72407.2394_236,238654,239847
72407.2394,ArnT,72407.2394_49,52035,53690
72407.2394,PmrF,72407.2394_52,56571,57554
72407.2394,eptB,72407.2394_108,132211,133884
72407.2394,leuO,72407.2394_39,45283,46233
72407.2394,LptD,72407.2394_69,84743,87091
72407.2394,FosA6,72407.2394_222,246167,246586
72407.2394,OmpA,72407.2394_21,25267,26337
72407.2394,CRP,72407.2394_20,15167,15799
72407.2394,msbA,72407.2394_15,17742,19490
72407.2394,Klebsiella pneumoniae KpnF,72407.2394_14,11646,11975
72407.2394,Klebsiella pneumoniae KpnE,72407.2394_15,11962,12324
72407.2394,CTX-M-55,72407.2394_1,370,1245
72407.2394,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2394_444,438303,438737
72407.2394,baeR,72407.2394_374,422843,423565
72407.2373,acrD,72407.2373_167,163059,166172
72407.2373,vanG,72407.2373_97,96479,97576
72407.2373,eptB,72407.2373_14,14478,16151
72407.2373,PmrF,72407.2373_71,91102,92085
72407.2373,ArnT,72407.2373_74,94966,96621
72407.2373,oqxA,72407.2373_5,2366,3541
72407.2373,oqxB,72407.2373_6,3565,6717
72407.2373,emrR,72407.2373_48,46746,47276
72407.2373,Klebsiella pneumoniae KpnG,72407.2373_49,47402,48574
72407.2373,Klebsiella pneumoniae KpnH,72407.2373_50,48590,50128
72407.2373,rsmA,72407.2373_58,57986,58171
72407.2373,Shigella flexneri acrA,72407.2373_2,1050,2243
72407.2373,FosA6,72407.2373_77,76523,76942
72407.2373,adeF,72407.2373_80,79605,82715
72407.2373,Klebsiella pneumoniae OmpK37,72407.2373_39,45262,46386
72407.2373,marA,72407.2373_26,22649,23023
72407.2373,SHV-1,72407.2373_46,43124,43984
72407.2373,LptD,72407.2373_4,3364,5712
72407.2373,mdtC,72407.2373_33,37352,40429
72407.2373,mdtB,72407.2373_34,40430,43552
72407.2373,OmpA,72407.2373_27,33247,34317
72407.2373,CRP,72407.2373_20,15191,15823
72407.2373,CTX-M-89,72407.2373_1,70,912
72407.2373,msbA,72407.2373_12,14396,16144
72407.2373,ANT(2'')-Ia,72407.2373_18,20645,20959
72407.2373,MdtQ,72407.2373_5,6070,7509
72407.2373,sul1,72407.2373_14,10370,11209
72407.2373,qacEdelta1,72407.2373_15,11203,11550
72407.2373,aadA,72407.2373_16,11714,12493
72407.2373,EreA,72407.2373_17,12590,13810
